moment_id,comment_id,gender,age,city,province,profession,education,content,reply_num,thumbs_up_num,vote_option_id
99995897,100831897,1,25,广州,广东,警察,2,主要看喜不喜欢,0,0,1
99995897,100823101,1,41,深圳,广东,IT/互联网,2,两个人在一起 时光的遥远无碍于心灵的默契。。。,0,0,1
99995897,100820156,1,30,东莞,广东,建筑/房地产,2,我接受不了，我喜欢的是天天腻在一起，最好，晚上住一起，回来看到喜欢的人一起生活，这样才有一个家的感觉，要不然就只是搭伙过日子,0,0,2
99995897,100799361,1,29,三亚,海南,服务业,1,青梅竹马没问题，现找的不太可能,0,0,2
99995897,100766499,2,39,佛山,广东,交通运输,2,情到浓时，一日不见如隔三秋……反之，不见最好,0,0,1
99995897,100748969,1,30,青岛,山东,医疗/护理,2,经常见面才行。,0,0,3
99995897,100736346,2,30,台州,浙江,医疗/护理,3,短期可以接受，但是一定得朝着不异地的方向发展,0,0,3
99995897,100733350,2,34,深圳,广东,IT/互联网,2,看情况。刚开始就是异地，没办法了解彼此培养感情，我的选择是不开始。双方比较确定了异地ok，但要有长期解决异地问题的考虑和方案。,0,0,3
99995897,100728405,1,27,北京,北京,学生,3,我觉得看人，我室友两个异地恋，谈的很好，但我异地恋就分了哈哈。异地恋是对男女双方的考验，任何一方有问题，异地都不能长久，是考验人品和爱情很直观的的一个方式。,0,0,3
99995897,100713571,1,30,合肥,安徽,广告/市场,2,一个月见一次，我一天巴不得都三次，我对这种真的不行,0,0,2
99995897,100711757,1,35,潮州,广东,教育/科研,1,尊重，信任[调皮]就好,0,0,1
99995897,100708719,1,23,长沙,湖南,学生,2,如果是读书呢我觉得还行吧，但如果工作了还要分隔异地，那的确很难接受了。,0,0,3
99995897,100704726,1,33,绍兴,浙江,政府机构,2,容易出问题,0,0,2
99995897,100701038,2,38,南京,江苏,建筑/房地产,3,开始可以接受，后面还是得一个城市,0,0,3
99995897,100699658,1,30,六安,安徽,交通运输,1,你能干过时间，经历，金钱，但是你走不过对方的思想等待焦虑不安。幻想恐惧害怕,0,1,2
99995897,100681157,2,27,德阳,四川,其他职业,1,以前可能可以接受，那时候觉得互相喜欢就够了，现在会觉得见面也很重要,0,0,3
99995897,100668519,2,41,成都,四川,传媒/艺术,1,异地恋只能短期，长期跟单身有什么区别？,0,1,1
99995897,100629983,1,39,红河,云南,政府机构,2,一个月见一次那应该是有一定感情基础的，在很了解对方的同时也具备良好的信任堡垒，没有这些条件支撑还能接受的话，那就很难说各自都在打什么算盘了。,0,0,2
99995897,100620898,2,24,咸阳,陕西,医疗/护理,2,短时间可以，好几年都是这样感觉不太行,0,0,3
99995897,100618953,1,30,珠海,广东,人事/行政,1,始终相信爱能克服远距离。,0,0,1
99995897,100611893,1,27,杭州,浙江,IT/互联网,2,不一定，我觉得异地也是分远近的，如果说真的是跨越南北方的个人觉得也还可以，如果说是同一省的不同市的话确实就有点少了。仅代表个人看法哈,0,1,3
99995897,100599654,2,30,北京,北京,传媒/艺术,3,客观讲这个真的因人而异，但对我来说就是，异地恋狗都不谈！,0,0,2
99995897,100597979,1,27,烟台,山东,政府机构,2,过了喜欢异地恋的时候了,0,0,2
99995897,100593235,1,23,东营,山东,教育/科研,2,多见几次吧，忍受不了孤独,0,0,3
99995897,100588021,1,30,潮州,广东,交通运输,1,恋爱4个月，还有2个月她要出差了，10个月，我们准备异地了[大哭]，我很爱她，希望她回来我们能结婚,0,0,1
99995897,100581685,2,41,上海,上海,传媒/艺术,2,除非是一直暗恋的人,0,0,3
99995897,100579429,1,26,青岛,山东,建筑/房地产,2,要看什么样的感情什么样的人，如果感情一般，没有共同话题爱好。,0,0,1
99995897,100576774,2,32,福州,福建,广告/市场,2,哈哈哈，一个月果然一次,0,0,3
99995897,100569232,1,27,北京,北京,交通运输,2,相亲的还谈异地恋，挺搞笑的,0,0,2
99995897,100558704,1,31,滨州,山东,其他职业,2,同一个市区还能一个月见一次😂,0,0,1
99995897,100556159,1,30,成都,四川,生产/制造,1,我可以不说喜欢，但是我一定会想见你,0,0,2
99995897,100555881,1,35,烟台,山东,教育/科研,2,这个问题的背景情况需要补充一下才能回答,0,0,3
99995897,100555032,2,27,上海,上海,财会/审计,3,有感情基础的情况下短期可以，长期不行,0,0,3
99995897,100549520,2,34,中山,广东,服务业,1,不能接受，之前就是异地，一个月见不到几次面，有时候生病什么的需要人的时候却不能陪在身边，然后因为不常见面，感情也会淡点。,0,0,2
99995897,100543882,2,30,青岛,山东,医疗/护理,2,只要给的香火钱足够多，我可以摞个寺庙把自己供起来当菩萨,0,0,1
99995897,100534746,2,33,北京,北京,高级管理,3,其实更多时候要具体情况具体分析的吧，没有绝对的可以和不可以,0,0,3
99995897,100524188,1,26,许昌,河南,其他职业,1,有足够的安全感，有什么不能接受？现在全国各地还有一天到不了的地方么？不存在异地不异地吧！,0,0,1
99995897,100510588,2,29,咸宁,湖北,政府机构,2,感觉不行，一周见一次还行，一个月太长了。,0,0,2
99995897,100507385,2,31,成都,四川,交通运输,1,1,0,0,3
99995897,100497314,1,27,潮州,广东,IT/互联网,1,羡慕你们可以接受的,0,0,2
99995897,100496360,1,29,深圳,广东,服务业,1,可以接受，异地恋又不是条件全固定死的，我有空余时间那就多去对方找对方被,0,0,1
99995897,100494107,1,23,沈阳,辽宁,IT/互联网,1,一句话，距离产生美,0,0,1
99995897,100492779,2,41,青岛,山东,教育/科研,2,距离不是问题,0,0,1
99995897,100491867,1,35,平顶山,河南,人事/行政,2,就说一句:现实跟想象是区别的，异地需要经受非常多考验，别想当然,0,0,2
99995897,100488833,2,31,南京,江苏,其他职业,2,互相接受的话，都不算啥，但是你既然发起投票，说明你自己有点想法。有想法最好直接沟通,0,0,3
99995897,100481061,1,27,三门峡,河南,自由职业,1,怎么不行，那些兵哥哥有的一年见一次！,0,0,3
99995897,100469823,2,33,杭州,浙江,人事/行政,2,异地很难,0,0,2
99995897,100452435,1,26,长沙,湖南,销售,2,这样不是最好了,0,0,1
99995897,100451083,2,30,兰州市,甘肃,政府机构,2,看情况吧，在灵魂高度匹配的状态下，天天视频，可以算是见面吧，,0,0,3
99995897,100437379,1,29,昆明,云南,建筑/房地产,2,这投票结果与现实不符呀，现实中女生都希望天天见到😂,0,0,1
99995897,100421690,1,22,保定,河北,学生,2,跟时间没关系，足够深爱，就不会有这个顾虑,0,0,3
99995897,100417885,2,29,海口,海南,教育/科研,2,可以接受一个月见一次，但是接受不了一周以上没消息,0,0,1
99995897,100409137,2,40,西安,陕西,政府机构,2,一周至少见一次面，在一起不少于 72 小时的异地恋可以接受🤭,0,0,1
99995897,100405324,1,29,广州,广东,生产/制造,2,要经常语音视频，后面要住到一起,0,0,1
99995897,100402678,1,22,青岛,山东,学生,2,个人认为取决于这种情况需要持续多久，如果是可预见的两三年之内可以解决异地的问题那还可以接受,0,0,3
99995897,100398336,2,23,金华,浙江,金融,1,我之前恋爱不异地，也就一周见一次面[大哭],0,0,1
99995897,100391577,2,25,成都,四川,教育/科研,2,我不想接受，但现实只能这样,0,0,3
99995897,100382995,2,30,北京,北京,金融,3,。。。。,0,0,2
99995897,100382132,1,25,济南,山东,传媒/艺术,2,把你踢出去,0,0,3
99995897,100377110,1,28,重庆,重庆,生产/制造,2,一年多没啥问题  时间久了不好,0,0,3
99995897,100373669,1,37,合肥,安徽,建筑/房地产,1,坚决不接受！那不是煎熬么,0,0,2
99995897,100370672,1,35,襄阳,湖北,交通运输,2,目前经济形式太难了，必然做一些非常规调整。,0,0,1
99995897,100368505,1,26,绍兴,浙江,其他职业,2,你怎么忍得住一月见一次,0,0,2
99995897,100368241,1,43,合肥,安徽,自由职业,2,你所说的，柏拉图，太高级了，精神洁癖的人，如同坐牢,0,0,3
99995897,100362365,1,32,孝感,湖北,政府机构,2,可以的话，我想一起上下班，一起回家买菜做饭散步逛街旅游睡觉觉～[支持],0,0,2
99995897,100352666,1,23,西安,陕西,待业,2,接不接受看你自己,0,0,3
99995897,100351346,1,22,佛山,广东,商贸/采购,1,接受不了，如果谈恋爱条件合适，就连同居也不是问题；异地恋我是真的接受不了,0,0,1
99995897,100321782,1,28,武汉,湖北,其他职业,2,我认为，因为工作的原因，这个是不可避免的，如果事先都在之前，已经明确了，我想两个人都能克服,0,0,1
99995897,100314595,2,24,厦门,福建,教育/科研,2,对我很好，知道见面不易，见面更加珍惜的可以,0,0,3
99995897,100311866,1,30,茂名,广东,金融,2,我这种人忍不住的，会隔三差五就去见你的,0,0,3
99995897,100310286,1,25,泉州,福建,传媒/艺术,1,异地恋，恋的不仅仅是爱情，还有一种坚持；异地恋，恋的不仅仅是爱情，还有一种思念,0,0,1
99995897,100310027,1,39,昆明,云南,教育/科研,2,你这肢体语言，用词完美必须点赞[强],0,0,2
99995897,100306269,2,25,深圳,广东,建筑/房地产,2,异地不是问题，问题是和谁在一起,0,0,1
99995897,100303228,1,29,乌鲁木齐,新疆,政府机构,2,绝不,0,0,2
99995897,100303098,2,25,北京,北京,生物/制药,3,主要看这个情况需要维持多久，以及双方已经到什么感情阶段了,0,0,3
99995897,100296639,1,27,运城,山西,农林牧渔,1,不能见面，谈恋爱很累的,0,0,2
99995897,100291981,2,36,苏州,江苏,教育/科研,1,一个至少见2次，一个礼拜见到的话，平均2个礼拜也得见1次，因为面对面沟通，一个温暖的怀抱，比冷冰冰的文字，和看得见摸不着的视频聊天都能促进感情,0,0,1
99995897,100287658,2,24,株洲,湖南,待业,2,以前可以，现在不能,0,0,2
99995897,100286788,1,26,武汉,湖北,生产/制造,2,我时间多  我可以去见她,0,0,1
99995897,100285854,2,31,南京,江苏,其他职业,3,不能接受nononono,0,0,2
99995897,100284803,1,26,深圳,广东,教育/科研,2,一个月至少四次吧,0,0,2
99995897,100280402,1,24,嘉兴,浙江,生产/制造,2,一个月见一次的生活我过了四年，然后被断崖式分手了。但是我不后悔。,0,0,1
99995897,100279962,1,29,福州,福建,IT/互联网,2,距离产生不了美，只会产生隔阂,0,0,2
99995897,100277497,1,24,长春,吉林,通信/电子,1,能接受的能不能评论我一下😭,0,0,1
99995897,100276001,1,31,日照,山东,传媒/艺术,2,一个月见一次，不出屋可以吗,0,0,1
99995897,100273076,1,33,西安,陕西,建筑/房地产,1,为啥要异地恋，我可以去女孩工作或者生活的地方，为什么要异地，现在在哪不能找工作上班呢,0,0,3
99995897,100272306,1,31,惠州,广东,广告/市场,1,看异地有多远[吃瓜][偷笑],0,0,1
99995897,100269363,2,35,舟山,浙江,生产/制造,2,"恋爱可以，但是真正相处不可以！恋爱激素正常衰退期第一次在二到四个月，我认为两个人同居才能进入这个时间计算阶段。网恋、异地你喜欢的是你想象中的他，是带滤镜的；他展现出让你看到的也很大概率是他最高的水平。
专家说过恋爱是和对方的优点相处，婚姻是和和对方的缺点做妥协。",0,0,1
99995897,100266444,1,34,淄博,山东,商贸/采购,1,最少一周见一次，长了，就没有下文,0,0,2
99995897,100264088,1,33,北京,北京,教育/科研,2,当年我和初恋异国恋半年见一次哈哈哈。,0,0,1
99995897,100262135,1,32,上海,上海,其他职业,2,一周至少一次吧,0,0,1
99995897,100248708,1,33,上海,上海,IT/互联网,2,我目前在上海工作，老家商丘的就是想找个老家周边的，我可以半月回去一趟。所以感觉半月或者一个月见一次真的不算什么问题。,0,0,1
99995897,100241198,1,23,五家渠,新疆,建筑/房地产,2,挺好的,0,0,1
99995897,100238742,2,35,北京,北京,咨询/顾问,2,可以接受，毕竟有些需要外派的工作，就是这样。勤沟通，别双标就行。在有限的时间里好好陪伴就好。,0,0,1
99995897,100235820,1,35,日照,山东,教育/科研,2,其实是异地恋不太容易接受,0,0,1
99995897,100235249,2,26,武汉,湖北,教育/科研,3,一个月一次不接受 但一个月5万当我没说 ,0,0,2
99995897,100234855,1,27,河源,广东,财会/审计,3,最终还是看双方各自的意愿的，有的人一年到头见不了几次也能长长久久，有的人天天在一起也会同床异梦。,0,0,3
99995897,100232522,2,34,杭州,浙江,通信/电子,2,看情况，如果这一个月一句话不说，那接受不了，如果很有分享欲的每天说不完的话，那可以接受,0,0,3
99995897,100231724,1,38,上海,上海,待业,2,是不是准备多线发展当海王了？,0,0,2
99995897,100231722,1,29,柳州,广西,生产/制造,2,我不能接受异地恋(ಥ_ಥ),0,0,3
99995897,100230477,1,38,苏州,江苏,生产/制造,1,大家好,0,0,3
99995897,100230442,1,28,韶关,广东,交通运输,2,短期内没有问题、长时间尤其是成家生育就是大问题！,0,0,3
99995897,100230116,1,34,长沙,湖南,建筑/房地产,2,这是有多远[偷笑]看年龄吧,0,0,3
99995897,100229907,1,39,北京,北京,建筑/房地产,2,看距离远近吧，北京天津这种距离，每周末都可以,0,0,3
99995897,100228396,1,33,烟台,山东,政府机构,1,每星期都要见才行,0,0,3
99995897,100226832,2,25,杭州,浙江,咨询/顾问,2,以前完全接受不了，现在上班了感觉异地也挺好，平时打打电话，一个月见一次，不耽误我上班，[宕机],0,0,3
99995897,100223210,1,29,柳州,广西,传媒/艺术,1,恋爱可以，结婚不行,0,0,2
99995897,100222649,2,31,赣州,江西,教育/科研,2,说实话，如果只是恋爱，那网恋我也可以接受。但是……,0,0,2
99995897,100219769,1,27,宁波,浙江,生产/制造,2,完全不能,0,0,2
99995897,100219403,1,29,江门,广东,高级管理,1,"一个月只见一次，还是异地恋，很难长久，恋爱的激情会被各种孤独抹平，最后发现一个人其实也挺好。
换句话说，恋爱就是用来结婚前排雷和三观求同存异的过程，异地恋的时候你已经习惯了没有另一半的日子，以后结婚天天呆一起，什么滤镜都可能被打碎，然后发现对方一堆你无法接受的臭毛病，矛盾越积越多。[吃瓜]",0,1,2
99995897,100219301,1,22,郑州,河南,生产/制造,2,看情况，你要是大学生不同城市，一个月一次倒也可以，如果是已经毕业工作了，建议一周一次,0,0,3
99995897,100217929,1,31,湘潭,湖南,金融,2,婚后因为某些原因要异地7年呢？,0,0,2
99995897,100215790,1,40,青岛,山东,生物/制药,3,，,0,0,1
99995897,100213694,2,20,泉州,福建,学生,2,现在是网络的时代，视频不能打吗？可能我就不需要他时时刻刻呆在我身边，感觉女生有自己的圈子，很重要，每个人都希望找到像父母那样爱我们的，但是很难吧。我觉得吧，不一定要固定什么频率，想见了就去见吧，都约好了，感觉没啥意思，平常大家也挺忙，就像哪怕我是大学生，我没课的时候，我想睡觉or旅游，再喜欢的人都比不上睡觉。还有就是一个月约一次，那是你们约的，他还能再见你几次，就说明他对你的喜欢程度了，没办法，用嘴说的爱好假呀，我还不如去看霸道偶像总裁呢，哈哈，仅供参考，我的脑袋没有想那么多，就是觉[得经常见，感觉他好闲啊,0,0,1
99995897,100212225,1,38,沈阳,辽宁,IT/互联网,3,…,0,0,3
99995897,100211795,1,44,西宁,青海,销售,2,陪伴才是根本,0,1,2
99995897,100210796,1,35,乐山,四川,金融,2,时间长了还是不能接受,0,0,3
99995897,100210791,1,34,青岛,山东,服务业,1,只要能幸福，这都不是事儿😊😊,0,0,3
99995897,100210543,1,28,西安,陕西,交通运输,2,一月一次就等着后院儿起火吧！,0,0,2
99995897,100209270,1,32,临汾,山西,IT/互联网,1,接受不了 ,0,0,2
99995897,100208408,1,33,承德,河北,政府机构,1,111111,0,0,1
99995897,100208067,1,39,包头,内蒙古,警察,1,😀,0,0,2
99995897,100207897,1,27,深圳,广东,建筑/房地产,2,暂时的短期的可以。长期肯定不行啊,0,0,3
99995897,100207081,1,27,西安,陕西,生产/制造,1,可以接受，但要聊天沟通,0,0,3
99995897,100206795,1,30,北京,北京,金融,1,一周一次。婚后一月一次,0,0,2
99995897,100205963,1,30,安阳,河南,销售,1,既然异地可以接受，那见面总比不见好太多了吧,0,0,1
99995897,100205094,2,29,武汉,湖北,其他职业,2,一直异地啊，还分分合合，确实不稳定，但是舍不得放手，大概一个月见一两次,0,0,1
99995897,100196920,1,34,防城港,广西,政府机构,2,能开空调就行，不能开就不行,0,0,3
99995897,100196636,1,29,西安,陕西,生产/制造,2,看着选可以接受的占一半以上我一聊都不能接受[新月脸][新月脸],0,0,1
99995897,100196528,1,29,惠州,广东,生产/制造,1,其实看是否有双向奔赴的心，距离已经不再是借口了,0,0,3
99995897,100196144,1,31,漳州,福建,政府机构,2,异地恋分手概率太高了,0,0,2
99995897,100193909,1,27,佛山,广东,生产/制造,1,感情深，，心里有你，一切都是最好的安排,0,0,1
99995897,100192722,1,29,西安,陕西,生产/制造,2,短期可以接受一直这样谁都受不了,0,0,1
99995897,100189556,1,29,柳州,广西,农林牧渔,2,为什么不可以呢，现在这年代有多少不是异地的,0,0,1
99995897,100189221,2,33,杭州,浙江,建筑/房地产,2,等下，18年出生的，到现在才5岁吧？[发呆],0,2,3
99995897,100187512,1,28,广州,广东,教育/科研,2,除非两个人都向往柏拉图式恋情，否则很难，真的很难，异地太多影响因素了。,0,0,3
99995897,100187316,1,29,柳州,广西,教育/科研,2,异地恋🐶都不谈[偷笑],0,0,2
99995897,100186695,1,27,咸阳,陕西,医疗/护理,3,异地不确定因素就多了，稳定还是最关键，本地的肯定就有适合你的，只是没遇到,0,0,1
99995897,100185167,1,26,惠州,广东,政府机构,2,挺好的吧,0,0,1
99995897,100180709,1,23,曲靖,云南,咨询/顾问,1,真的喜欢的人心里是有对方的，一个月见一次面也是可以接受的,0,0,1
99995897,100180101,2,28,黔南,贵州,财会/审计,2,可以,0,1,1
99995897,100178378,1,26,成都,四川,服务业,1,我就是这么弄丢的，要么长期在一起，要么就不要也罢[敲木鱼],0,0,3
99995897,100174259,1,37,南宁,广西,建筑/房地产,2,不去堵门口都没办法接受,0,0,2
99995897,100169635,1,28,苏州,江苏,生物/制药,2,对于异地恋依然只有一种观点：先恋爱后异地，坚持过去就是一辈子；一开始就异地，很难会有结果。,0,0,3
99995897,100168216,1,32,珠海,广东,建筑/房地产,1,走过四年异地，每个月见一次…回首像个傻子…,0,0,3
99995897,100144948,1,33,中山,广东,IT/互联网,1,用红包礼物维持感情？,0,0,1
99995897,100143760,2,23,成都,四川,医疗/护理,2,谈过的真的再不想谈异地,0,0,2
99995897,100143126,2,36,青岛,山东,IT/互联网,2,看感情深浅，如果已经稳定了，有结婚计划了或已经结了，可以接受，双方都给足安全感就好了呀。感情这个东西，希望认准了，就好好的坚守,0,0,1
99995897,100142491,1,27,上海,上海,生产/制造,2,接受不了一点儿,0,0,3
99995897,100141340,1,19,重庆,重庆,学生,1,不能见面的时候过好自己的生活不要让对方感到难过，见面的时候不用走而是跑着去,0,0,3
99995897,100140140,1,23,德阳,四川,高级管理,2,像我这种上两月班休一月假的没戏了🤔,0,0,1
99995897,100139972,2,26,赣州,江西,财会/审计,2,看人，如果是跟千玺的话，一年见一次都行[害羞],0,0,1
99995897,100135600,1,41,郴州,湖南,生产/制造,2,"我是过来人，结果被乘虚而入了。
我还是见正人，有同事正在做此事。",0,0,2
99995897,100135553,1,33,梧州,广西,生产/制造,2,享受爱情的同时还能继续单身的快乐⊙▽⊙[敲木鱼],0,0,1
99995897,100130637,2,27,宜春,江西,生产/制造,2,异地恋是互相的，互相坦诚对待这件事，有想法及时沟通，尽力补足彼此的安全感,0,0,1
99995897,100129764,2,32,北京,北京,教育/科研,3,如果是中美这种十几个小时航班的异国恋可以接受,0,0,1
99995897,100123952,1,27,苏州,江苏,通信/电子,2,[得意]第一次见面---一个月后，我是觉得基本也就凉了，这一个月究竟要多会聊天，聊得有多好才能坚持呀。,0,0,2
99995897,100122664,1,21,杭州,浙江,生产/制造,2,接受不了,0,0,1
99995897,100121434,1,27,广州,广东,警察,1,其实解相思之苦的方式有很多种，两个人有心着彼此，哪怕天涯也若比邻呀！不过还是希望有机会能让两个人更近一点，我是会心疼自己照顾不到的她的，所以我会想办法让自己跟她靠近一点，哪怕要我考虑我的工作。,0,1,1
99995897,100116686,1,31,上海,上海,生产/制造,1,女生找男生，大宝天天见都好[得意],0,0,1
99995897,100115543,2,37,哈尔滨,黑龙江,教育/科研,3,因人而异,0,0,3
99995897,100113975,2,27,漳州,福建,医疗/护理,1,我和男朋友半个月见一次[尬笑],0,1,1
99995897,100111801,1,29,长沙,湖南,政府机构,1,"不明白为什么一个月只能见一次，做的工作就有巨大的人脉资源，不能换个地方工作？还是说有什么我不知道的地方。
对方没办法来我这边，我就想办法去对方那边，真要一个月见一次，还是早点分了的好。",0,0,3
99995897,100111007,1,32,大连,辽宁,IT/互联网,2,看情况，如果前期，大家比较忙，可以接受，虽然不能见面，但沟通和聊天不能少。其实我内心的想法是每月3次比较好，1次真的是有点少了。,0,0,3
99995897,100110145,2,25,海口,海南,咨询/顾问,2,如果之前已经有感情基础那么可以接受，且平时也要保持高频联系,0,0,3
99995897,100103340,2,39,珠海,广东,IT/互联网,1,年轻的时候总觉得距离物质什么都无所谓，年龄大了以后才知道在身边陪伴比物质都重要。,0,0,3
99995897,100102886,1,36,深圳,广东,IT/互联网,2,每个月十次以上视频聊天，每月见一次真人，未来也明确可以共同规划的话可以，否则还是想清楚。,0,0,1
99995897,100101585,1,34,襄阳,湖北,农林牧渔,2,我两个月休一次假😂😂😂,0,0,1
99995897,100101037,1,36,丽水,浙江,教育/科研,2,感情深，一年一次又何妨。,0,0,1
99995897,100100401,1,35,三门峡,河南,生产/制造,2,我认为每7天见面一回，偶尔忙的话半个月见一回，最好了。😂🙏,0,0,3
99995897,100099601,1,33,广州,广东,建筑/房地产,2,或许可以，但最后可能会很“苦”,0,0,3
99995897,100098736,1,28,广州,广东,金融,2,不支持异地。。但如果不能长时间一起，就争取每天视频聊下日常吧,0,0,3
99995897,100098377,2,26,保山,云南,教育/科研,2,想见就见啊,0,0,3
99995897,100095647,2,24,济南,山东,医疗/护理,2,异地恋可以 但是要有盼头 不能一直异地,0,1,3
99995897,100094921,1,34,成都,四川,建筑/房地产,2,妹妹是懂婚姻的,0,0,1
99995897,100092944,1,27,南通,江苏,生产/制造,2,一周一次最好[看],0,0,3
99995897,100092828,1,34,东莞,广东,生产/制造,2,不谈异地恋,0,0,1
99995897,100092678,1,28,南京,江苏,生产/制造,2,一个月应该还好，再长就不太行了！,0,0,1
99995897,100092128,1,35,上海,上海,教育/科研,2,人生有多少个月？我觉得不要限制一个月见一次，最好是那种想见就可以见的状态，而且两个人如果没有想见到彼此的冲动，爱又能有多深呢？,0,2,2
99995897,100092033,1,33,北京,北京,医疗/护理,1,见面重要吗？有的天天在一起不是照样劈腿？,0,0,1
99995897,100091992,1,30,文山,云南,生产/制造,2,越来越高或者经历越多的，一个月见一次只有分手一途,0,0,2
99995897,100091163,2,30,成都,四川,高级管理,2,其实可以有个这个投票：异地恋算恋爱吗？A算B不算C算网恋D我有其他想法。你们投啥,0,1,2
99995897,100090446,1,29,盐城,江苏,其他职业,2,一月见一次，一次见10天，也不知道行不行？诶,0,0,3
99995897,100089453,2,30,北京,北京,其他职业,2,其实，经历过异地恋。还是觉得感情没那么深的话，不要异地恋。,0,0,1
99995897,100086707,1,26,菏泽,山东,教育/科研,3,前提是，多远的异地，千里之外别说一个月，一个季度见一次都难，百八十里不叫异地，一周一次都可以,0,1,3
99995897,100086630,1,31,日本,日本,IT/互联网,2,别为难我，别快乐他,0,0,2
99995897,100083843,1,26,成都,四川,通信/电子,2,可以接受，但两个人要有规划什么时候能结束异地，让等待不白费，长期异地真的很难受，很难有个好结果,0,1,3
99995897,100083659,1,25,秦皇岛,河北,通信/电子,2,距离不是问题，问题是两个人在一起的情感生活；如果没有什么关心即使距离再近两人也是形同陌路,0,0,1
99995897,100078162,1,26,杭州,浙江,学生,2,[宕机]请不要给我推荐BC的[新月脸],0,0,1
99995897,100074509,1,36,海口,海南,建筑/房地产,1,一个见一次的最后都绿了,0,0,2
99995897,100071308,2,28,成都,四川,医疗/护理,2,谈恋爱无所谓，结婚后有孩子了不行,0,0,2
99995897,100070686,1,27,南京,江苏,建筑/房地产,2,异地恋全是不得已而为之的选择吧？一分钟的陪伴胜过屏幕里的千言万语啦,0,0,2
99995897,100069209,1,30,云浮,广东,建筑/房地产,2,异地恋，狗都不谈[撇嘴],0,0,2
99995897,100063567,2,29,上海,上海,其他职业,2,异地恋狗见了狗摇头…,0,0,2
99995897,100061732,1,38,青岛,山东,IT/互联网,1,可以接受，但要在预期不远的未来有生活到一起的可能,0,0,1
99995897,100060608,1,24,长沙,湖南,服务业,2,有感情基础嘛，纯异地恋还是算了，对四个人都好,0,0,3
99995897,100058381,1,25,金华,浙江,医疗/护理,1,建议别谈异地，前天刚分。你越看重她她越无情，不要做舔狗。你给她花钱，她给你花钱这叫爱情；你关心她，她关心你这也叫爱情。,0,0,2
99995897,100056044,1,37,黔东南,贵州,医疗/护理,2,异地容易走错路嘞,0,0,1
99995897,100054666,1,38,北京,北京,IT/互联网,2,不知道，看感情情况吧,0,0,3
99995897,100053959,2,26,重庆,重庆,学生,3,每天都想飞奔去见喜欢的人,0,0,2
99995897,100051016,2,21,武汉,湖北,学生,2,和对象两天不见就难受😣,0,2,2
99995897,100050368,1,28,广州,广东,IT/互联网,2,异地恋太难了，谈恋爱还好，如果是奔着结婚去的，异地会增加很多沟通和婚后成本,0,0,2
99995897,100049237,1,36,云浮,广东,自由职业,1,看维持的时间吧，总有结束的时候，不结束一样会结束,0,0,3
99995897,100048959,1,30,泉州,福建,建筑/房地产,2,不接受，车费多贵,0,0,3
99995897,100048732,2,37,青岛,山东,金融,2,爱情是求万家灯火中一盏为你而亮，而不是鸡飞狗跳中只有你一个人。异地是心有所想但生活自己承担，存在的意义是什么？,0,1,2
99995897,100047381,1,35,毕节,贵州,生产/制造,1,投A,0,0,1
99995897,100044686,1,33,昌吉,新疆,政府机构,2,一个月见一次这叫搭子吧,0,1,2
99995897,100040514,2,33,阜新,辽宁,服务业,2,一个月至少见两次吧，我觉得周末可以约，一个月四次正常。,0,0,2
99995897,100039577,1,25,黄冈,湖北,其他职业,2,接不接受只考虑短期都是不负责任，恋爱肯定是奔着结婚去的，要考虑之后婚姻，能不能奔赴到一起才是问题，恋爱异地可以，但婚姻异地就不合适了,0,2,3
99995897,100037894,2,27,北京,北京,金融,3,以前可以，现在不接受。谈过异地恋，相爱的时候半年不见都能接受，现在大概率不会了，三天不见就忘记对方长什么样了[和平],0,2,2
99995897,100036558,2,25,广州,广东,金融,1,啥玩意儿，还不如不谈,0,1,2
99995897,100035467,1,32,北京,北京,IT/互联网,2,往一起走吧，异地恋不会有结果,0,0,1
99995897,100033502,1,32,焦作,河南,生产/制造,3,要看有没有未来，异地持续多久,0,1,3
99995897,100031189,1,32,长沙,湖南,建筑/房地产,2,我一男的都接受不了[得意],0,1,2
99995897,100030387,2,33,济南,山东,政府机构,3,b,0,1,2
99995897,100029878,2,35,郑州,河南,政府机构,3,异地恋多数经受不住考验🙃🙃,0,0,2
99995897,100029848,1,32,洛阳,河南,咨询/顾问,2,一个月见一次，一次见一个月,0,0,3
99995897,100028137,1,34,济南,山东,商贸/采购,2,上学经历过两年，太难了,0,0,3
99995897,100027180,2,32,重庆,重庆,法律,2,可以换个问法，一个月回一次家但每月给你几万的老公接不接受，应该统计数据就是女的接受的占大多数了[吃瓜],0,1,1
99995897,100025973,2,38,成都,四川,教育/科研,1,我觉得可以呀，如果实在想就去看他呀！谁又没规定只能一次呀～如果都比较忙 那就先忙各自的呀～,0,0,1
99995897,100022467,1,24,乌海,内蒙古,农林牧渔,2,不建议异地,0,0,3
99995897,100021547,1,33,苏州,江苏,IT/互联网,1,66,0,0,3
99995897,100020142,2,31,深圳,广东,商贸/采购,2,先让我有个男朋友谢谢,0,0,3
99995897,100019867,1,28,沈阳,辽宁,政府机构,2,我现在发现了，不管啥题都是选A的最多！估计有人就是完成个任务,0,0,2
99995897,100017849,1,31,林芝,西藏,政府机构,2,为啥我不可以投票,0,0,3
99995897,100017279,1,27,广州,广东,IT/互联网,2,读书时或许可以，工作不行了吧，主要是时间多,0,0,2
